"Latitude"	"Marginal"	"Upper"	"Lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"	"Stream"	"Stream_upper"	"Stream_lower"
"1"	0	0.355876693856047	0.850255094655679	-0.138501706943586	1.12347583907067	1.5625625301254	0.684389148015932	1.10341083152236	1.68955712903018	0.517264534014534
"2"	0.452261306532663	0.360214045557269	0.850026863507996	-0.129598772393458	1.1170182967377	1.56126590607654	0.672770687398854	1.09260864365511	1.68260196227704	0.502615325033185
"3"	0.904522613065327	0.364551397258492	0.849806459728908	-0.120703665211924	1.11056075440473	1.55996440709691	0.661157101712545	1.08180645578787	1.67567628194036	0.487936629635371
"4"	1.35678391959799	0.368888748959715	0.849594105961494	-0.111816608042065	1.10410321207176	1.5586581990764	0.649548225067115	1.07100426792062	1.6687795143718	0.473229021469442
"5"	1.80904522613065	0.373226100660937	0.84939003295732	-0.102937831635446	1.09764566973879	1.557347440321	0.637943899156574	1.06020208005338	1.66191109659263	0.458493063514123
"6"	2.26130653266332	0.37756345236216	0.849194479927572	-0.0940675752032523	1.09118812740582	1.5560322819888	0.626343972822833	1.04939989218613	1.65507047621593	0.443729308156334
"7"	2.71356783919598	0.381900804063382	0.849007694911252	-0.0852060867844877	1.08473058507284	1.55471286849578	0.614748301649914	1.03859770431889	1.64825711135929	0.428938297278488
"8"	3.16582914572864	0.386238155764605	0.848829935161329	-0.0763536236321187	1.07827304273987	1.55338933789382	0.603156747585926	1.02779551645164	1.64147047054884	0.414120562354443
"9"	3.61809045226131	0.390575507465828	0.848661467549735	-0.0675104526180803	1.0718155004069	1.55206182222323	0.591569178590577	1.0169933285844	1.63471003261549	0.399276624553301
"10"	4.07035175879397	0.39491285916705	0.848502568992207	-0.0586768506581064	1.06535795807393	1.55073044784166	0.579985468306202	1.00619114071715	1.62797528658401	0.384406994850295
"11"	4.52261306532663	0.399250210868273	0.848353526893939	-0.0498531051573936	1.05890041574096	1.54939533573143	0.568405495750493	0.995388952849906	1.62126573155575	0.369512174144062
"12"	4.9748743718593	0.403587562569496	0.848214639617143	-0.0410395144781523	1.05244287340799	1.54805660178676	0.556829145029222	0.984586764982661	1.61458087658572	0.354592653379602
"13"	5.42713567839196	0.407924914270718	0.848086216971587	-0.0322363884301506	1.04598533107502	1.54671435708257	0.545256305067471	0.973784577115416	1.60792024055451	0.339648913676319
"14"	5.87939698492462	0.412262265971941	0.847968580729281	-0.0234440487853991	1.03952778874205	1.54536870812615	0.533686869357951	0.962982389248171	1.60128335203583	0.324681426460511
"15"	6.33165829145729	0.416599617673163	0.847862065164507	-0.0146628298181805	1.03307024640908	1.54401975709301	0.522120735725148	0.952180201380926	1.59466974916008	0.309690653601776
"16"	6.78391959798995	0.420936969374386	0.847767017620443	-0.00589307887167134	1.02661270407611	1.54266760204808	0.510557806104136	0.941378013513681	1.58807897947458	0.294677047552786
"17"	7.23618090452261	0.425274321075609	0.847683799103676	0.00286484304754075	1.02015516174314	1.5413123371533	0.498997986332979	0.930575825646436	1.58151059980092	0.279641051491955
"18"	7.68844221105528	0.429611672776831	0.847612784907963	0.011610560645699	1.01369761941017	1.53995405286257	0.487441185957764	0.919773637779191	1.57496417608986	0.264583099468518
"19"	8.14070351758794	0.433949024478054	0.847554365268629	0.020343683687479	1.0072400770772	1.53859283610505	0.475887318049346	0.908971449911945	1.56843928327428	0.249503616549614
"20"	8.5929648241206	0.438286376179276	0.847508946049045	0.0290638063095083	1.00078253474423	1.53722877045745	0.464336299031	0.8981692620447	1.56193550512044	0.234403018968963
"21"	9.04522613065327	0.442623727880499	0.847476949460682	0.0377705063003163	0.994324992411256	1.53586193630631	0.452788048516207	0.887367074177455	1.55545243407815	0.219281714276758
"22"	9.49748743718593	0.446961079581722	0.847458814818256	0.046463344345187	0.987867450078285	1.53449241100068	0.441242489155895	0.87656488631021	1.54898967112997	0.204140101490448
"23"	9.94974874371859	0.451298431282944	0.847454999331538	0.0551418632343509	0.981409907745315	1.53312026899616	0.429699546494471	0.865762698442965	1.54254682563986	0.188978571246075
"24"	10.4020100502513	0.455635782984167	0.847465978935413	0.063805587032921	0.974952365412344	1.53174558199062	0.418159148834066	0.85496051057572	1.53612351520156	0.17379750594988
"25"	10.8542713567839	0.45997313468539	0.847492249159823	0.0724540202109558	0.968494823079374	1.5303684190523	0.406621227106444	0.844158322708475	1.52971936548705	0.158597279929903
"26"	11.3065326633166	0.464310486386612	0.847534326041209	0.081086646732015	0.962037280746403	1.52898884674074	0.395085714752064	0.83335613484123	1.52333401009512	0.143378259587337
"27"	11.7587939698492	0.468647838087835	0.847592747077098	0.0897029290985715	0.955579738413432	1.52760692922103	0.383552547605834	0.822553946973985	1.51696709040058	0.128140803547391
"28"	12.2110552763819	0.472985189789057	0.847668072225465	0.0983023073526493	0.949122196080462	1.5262227283718	0.372021663789122	0.81175175910674	1.51061825540401	0.112885262809468
"29"	12.6633165829146	0.47732254149028	0.847760884950477	0.106884198030083	0.942664653747491	1.52483630388736	0.36049300360762	0.800949571239495	1.50428716158252	0.0976119808964655
"30"	13.1155778894472	0.481659893191503	0.847871793316171	0.115447993066834	0.936207111414521	1.52344771337434	0.348966509454702	0.79014738337225	1.49797347274149	0.0823212940030128
"31"	13.5678391959799	0.485997244892725	0.848001431129585	0.123993058655865	0.92974956908155	1.52205701244318	0.337442125719916	0.779345195505005	1.4916768598675	0.067013531142505
"32"	14.0201005025126	0.490334596593948	0.848150459134735	0.132518734053161	0.923292026748579	1.52066425479486	0.325919798702298	0.76854300763776	1.48539700098274	0.0516890142927797
