"Latitude"	"Marginal"	"Upper"	"Lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"	"Marine"	"Marine_upper"	"Marine_lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"	"Stream"	"Stream_upper"	"Stream_lower"
"19"	8.14070351758794	-0.548360631412404	-0.388343306257323	-0.708377956567485	-0.297166188571434	-0.172615715448462	-0.421716661694407	-0.439405003973807	-0.3015582183464	-0.577251789601215	-0.705651356708929	-0.44169156410956	-0.969611149308298	-0.871276132851973	-0.618724701313891	-1.12382756439005
"20"	8.5929648241206	-0.549462262006276	-0.390348562821584	-0.708575961190968	-0.298267819165306	-0.174809136407143	-0.421726501923469	-0.440506634567679	-0.303681362962184	-0.577331906173174	-0.701994192756752	-0.436856304666935	-0.967132080846568	-0.868533397924706	-0.614953803935195	-1.12211299191422
"21"	9.04522613065327	-0.550563892600148	-0.392346258926375	-0.708781526273921	-0.299369449759178	-0.176995850644635	-0.421743048873721	-0.441608265161551	-0.305797370861175	-0.577419159461927	-0.698337028804575	-0.432000277519154	-0.964673780089995	-0.865790662997438	-0.611168236823579	-1.1204130891713
"22"	9.49748743718593	-0.55166552319402	-0.394336265390326	-0.708994780997713	-0.30047108035305	-0.179175678169973	-0.421766482536127	-0.442709895755423	-0.307906080935292	-0.577513710575553	-0.694679864852398	-0.42712376183336	-0.962235967871436	-0.863047928070171	-0.607368179477783	-1.11872767666256
"23"	9.94974874371859	-0.552767153787892	-0.396318451219173	-0.70921585635661	-0.301572710946922	-0.181348433698508	-0.421796988195335	-0.443811526349295	-0.310007328402842	-0.577615724295748	-0.691022700900221	-0.422227036439065	-0.959818365361377	-0.860305193142904	-0.603553810913524	-1.11705657537228
"24"	10.4020100502513	-0.553868784381763	-0.398292683619302	-0.709444885144224	-0.302674341540793	-0.183513926520981	-0.421834756560606	-0.444913156943166	-0.31210094476082	-0.577725369125513	-0.687365536948044	-0.417310379625668	-0.957420694270419	-0.857562458215637	-0.599725309573409	-1.11539960685786
"25"	10.8542713567839	-0.554970414975635	-0.400258828014255	-0.709682001937016	-0.303775972134665	-0.185671960373312	-0.421879983896019	-0.446014787537038	-0.314186757740317	-0.57784281733376	-0.683708372995867	-0.412374068948941	-0.955042677042792	-0.854819723288369	-0.595882853240788	-1.11375659333595
"26"	11.3065326633166	-0.556072045569507	-0.402216748064326	-0.709927343074688	-0.304877602728537	-0.187822333307637	-0.421932872149437	-0.44711641813091	-0.316264591265393	-0.577968244996427	-0.68005120904369	-0.407418381046465	-0.952684037040914	-0.852076988361102	-0.592026618957503	-1.1121273577647
"27"	11.7587939698492	-0.557173676163379	-0.404166305689443	-0.710181046637315	-0.305979233322409	-0.189964837565181	-0.421993629079637	-0.448218048724782	-0.318334265415845	-0.578101832033719	-0.676394045091513	-0.402443591461998	-0.950344498721028	-0.849334253433835	-0.588156782945499	-1.11051172392217
"28"	12.2110552763819	-0.558275306757251	-0.406107361095459	-0.710443252419043	-0.307080863916281	-0.192099259451605	-0.422062468380957	-0.449319679318654	-0.320395596394307	-0.578243762243001	-0.672736881139336	-0.397449974478688	-0.948023787799983	-0.846591518506567	-0.58427352053226	-1.10890951648087
"29"	12.6633165829146	-0.559376937351123	-0.408039772804031	-0.710714101898215	-0.308182494510153	-0.194225379215542	-0.422139609804764	-0.450421309912526	-0.322448396498137	-0.578394223326914	-0.669079717187159	-0.392437802961066	-0.945721631413252	-0.8438487835793	-0.580377006080004	-1.1073205610786
"30"	13.1155778894472	-0.560478567944995	-0.409963397686251	-0.710993738203738	-0.309284125104025	-0.196342970931115	-0.422225279276934	-0.451522940506398	-0.3244924740966	-0.578553406916195	-0.665422553234982	-0.387407348205681	-0.943437758264283	-0.841106048652033	-0.576467412918595	-1.10574468438547
"31"	13.5678391959799	-0.561580198538866	-0.411878091000178	-0.711282306077555	-0.310385755697896	-0.198451802385284	-0.422319709010509	-0.452624571100269	-0.326527633613841	-0.578721508586698	-0.661765389282805	-0.382358879800277	-0.941171898765332	-0.838363313724765	-0.572544913282098	-1.10418171416743
"32"	14.0201005025126	-0.562681829132738	-0.41378370643244	-0.711579951833036	-0.311487386291768	-0.200551634970958	-0.422423137612579	-0.453726201694141	-0.328553675518213	-0.578898727870069	-0.658108225330628	-0.377292665491339	-0.938923785169916	-0.835620578797498	-0.56860967824891	-1.10263147934609
"33"	14.4723618090452	-0.56378345972661	-0.415680096144068	-0.711886823309152	-0.31258901688564	-0.202642223586896	-0.422535810184384	-0.454827832288013	-0.330570396318523	-0.579085268257504	-0.654451061378451	-0.372208971059847	-0.936693151697054	-0.832877843870231	-0.564661877685396	-1.10109381005507
"34"	14.9246231155779	-0.564885090320482	-0.417567110820716	-0.712203069820248	-0.313690647479512	-0.2047233165455	-0.422657978413524	-0.455929462881885	-0.332577588567782	-0.579281337195988	-0.650793897426274	-0.367108060205071	-0.934479734647476	-0.830135108942964	-0.560701680192953	-1.09956853769297
"35"	15.3768844221106	-0.565986720914354	-0.41944459972742	-0.712528842101288	-0.314792278073384	-0.206794655489692	-0.422789900657076	-0.457031093475757	-0.334575040875104	-0.57948714607641	-0.647136733474097	-0.361990194436197	-0.932283272511996	-0.827392374015696	-0.556729253058414	-1.09805549497298
"36"	15.8291457286432	-0.567088351508226	-0.42131241076806	-0.712864292248391	-0.315893908667256	-0.208855975320155	-0.422931842014356	-0.458132724069629	-0.336562537926368	-0.579702910212889	-0.64347956952192	-0.356855632971588	-0.930103506072251	-0.824649639088429	-0.552744762207722	-1.09655451596914
"37"	16.2814070351759	-0.568189982102097	-0.42317039054966	-0.713209573654535	-0.316995539261128	-0.210907004134336	-0.423084074387919	-0.459234354663501	-0.33853986051434	-0.579928848812661	-0.639822405569743	-0.35170463264547	-0.927940178494015	-0.821906904161162	-0.548748372162772	-1.09506543615955
"38"	16.7336683417085	-0.569291612695969	-0.425018384451666	-0.713564840940272	-0.318097169854999	-0.21294746317866	-0.423246876531339	-0.460335985257372	-0.340506785578922	-0.580165184935823	-0.636165241617566	-0.346537447821813	-0.925793035413318	-0.819164169233894	-0.544740246001345	-1.09358809246644
"39"	17.1859296482412	-0.570393243289841	-0.426856236700351	-0.713930249879331	-0.319198800448871	-0.214977066815558	-0.423420534082185	-0.461437615851244	-0.342463086258244	-0.580412145444244	-0.632508077665389	-0.341354330315187	-0.923661825015591	-0.816421434306627	-0.54072054532003	-1.09212232329322
"40"	17.6381909547739	-0.571494873883713	-0.428683790448458	-0.714305957318968	-0.320300431042743	-0.216995522506952	-0.423605339578534	-0.462539246445116	-0.34440853195132	-0.580669960938913	-0.628850913713212	-0.336155529318353	-0.92154629810807	-0.81367869937936	-0.536689430200061	-1.09066796855866
"41"	18.0904522613065	-0.572596504477585	-0.430500887860207	-0.714692121094963	-0.321402061636615	-0.219002530815989	-0.423801592457241	-0.463640877038988	-0.346342888392995	-0.580938865684981	-0.625193749761035	-0.330941291336367	-0.919446208185702	-0.810935964452093	-0.532647059175955	-1.08922486972823
"42"	18.5427135678392	-0.573698135071457	-0.432307370201766	-0.715088899941147	-0.322503692230487	-0.220997785428853	-0.424009599032121	-0.46474250763286	-0.348265917741939	-0.581219097523781	-0.621536585808858	-0.325711860126934	-0.917361311490781	-0.808193229524825	-0.528593589206876	-1.08779286984277
"43"	18.9949748743719	-0.574799765665329	-0.434103077937292	-0.715496453393365	-0.323605322824359	-0.222980973198628	-0.424229672450089	-0.465844138226732	-0.35017737868242	-0.581510897771043	-0.617879421856681	-0.320467476646795	-0.915291367066567	-0.805450494597558	-0.524529175650618	-1.0863718135445
"44"	19.4472361809045	-0.5759013962592	-0.4358878508306	-0.715914941687801	-0.324706953418231	-0.224951774213229	-0.424462132623232	-0.466945768820604	-0.352077026540613	-0.581814511100594	-0.614222257904504	-0.315208379003893	-0.913236136805115	-0.802707759670291	-0.520453972240118	-1.08496154710046
"45"	19.8994974874372	-0.577003026853072	-0.437661528052556	-0.716344525653589	-0.325808584012102	-0.226909861889497	-0.424707306134707	-0.468047399414475	-0.353964613416177	-0.582130185412774	-0.610565093952327	-0.309934802415082	-0.911195385489571	-0.799965024743023	-0.516368131062412	-1.08356191842363
"46"	20.3517587939699	-0.578104657446944	-0.439423948294216	-0.716785366599672	-0.326910214605974	-0.228854903095643	-0.424965526116305	-0.469149030008347	-0.355839888329832	-0.582458171686862	-0.60690793000015	-0.30464697916914	-0.909168880831159	-0.797222289815756	-0.512271802539925	-1.08217277709159
"47"	20.8040201005025	-0.579206288040816	-0.441174949885764	-0.717237626195868	-0.328011845199846	-0.230786558304238	-0.425237132095454	-0.470250660602219	-0.357702597387646	-0.582798723816793	-0.603250766047973	-0.299345138594842	-0.907156393501104	-0.794479554888489	-0.50816513541402	-1.08079397436296
"48"	21.2562814070352	-0.580307918634688	-0.442914370921244	-0.717701466348132	-0.329113475793718	-0.232704481778014	-0.425522469809422	-0.471352291196091	-0.359552483962702	-0.58315209842948	-0.599593602095796	-0.294029507033868	-0.905157697157724	-0.791736819961221	-0.504048276730705	-1.07942536319174
"49"	21.7085427135678	-0.58140954922856	-0.444642049389088	-0.718177049068032	-0.33021510638759	-0.23460832179074	-0.425821890984439	-0.472453921789963	-0.361389288894807	-0.583518554685118	-0.595936438143619	-0.288700307818316	-0.903172568468922	-0.788994085033954	-0.499921371828404	-1.0780667982395
"50"	22.1608040201005	-0.582511179822432	-0.446357823308406	-0.718664536336457	-0.331316736981462	-0.236497720885437	-0.426135753077486	-0.473555552383835	-0.363212750708827	-0.583898354058842	-0.592279274191442	-0.283357761252578	-0.901200787130305	-0.786251350106687	-0.495784564327717	-1.07671813588566
"51"	22.6130653266332	-0.583612810416303	-0.448061530870989	-0.719164089961618	-0.332418367575333	-0.238372316172154	-0.426464418978513	-0.474657182977707	-0.365022605852213	-0.5842917601032	-0.588622110239265	-0.278002084599377	-0.899242135879152	-0.783508615179419	-0.491637996123064	-1.07537923423578
"52"	23.0653266331658	-0.584714441010175	-0.449753010588925	-0.719675871431426	-0.333519998169205	-0.240231739667493	-0.426808256670918	-0.475758813571578	-0.366818588952188	-0.584699038190968	-0.584964946287088	-0.272633492069728	-0.897296400504447	-0.780765880252152	-0.487481807376141	-1.07404995312816
"53"	23.5175879396985	-0.585816071604047	-0.451432101447745	-0.720200041760349	-0.334621628763077	-0.242075618677949	-0.427167638848206	-0.47686044416545	-0.368600433093023	-0.585120455237877	-0.581307782334911	-0.267252194816626	-0.895363369853195	-0.778023145324885	-0.483316136511099	-1.07273015413867
"54"	23.9698492462312	-0.586917702197919	-0.453098643064958	-0.72073676133088	-0.335723259356949	-0.243903576229024	-0.427542942484874	-0.477962074759322	-0.370367870113708	-0.585556279404937	-0.577650618382734	-0.261858400932244	-0.893442835833223	-0.775280410397618	-0.479141120211355	-1.07141970058388
"55"	24.4221105527638	-0.588019332791791	-0.454752475853789	-0.721286189729792	-0.336824889950821	-0.245715231541902	-0.42793454835974	-0.479063705353194	-0.372120630926262	-0.586006779780126	-0.573993454430557	-0.256452315448444	-0.89153459341267	-0.77253767547035	-0.474956893417974	-1.07011845752273
"56"	24.8743718592965	-0.589120963385663	-0.456393441191967	-0.721848485579358	-0.337926520544693	-0.247510200559257	-0.428342840530129	-0.480165335947066	-0.373858445854807	-0.586472226039325	-0.57033629047838	-0.251034140340401	-0.889638440616358	-0.769794940543083	-0.470763589329517	-1.06882629175665
"57"	25.3266331658291	-0.590222593979534	-0.458021381595291	-0.722423806363777	-0.339028151138565	-0.249288096521525	-0.428768205755604	-0.481266966540938	-0.375581044995386	-0.586952888086489	-0.566679126526203	-0.245604074533163	-0.887754178519242	-0.767052205615816	-0.466561339403304	-1.06754307182833
"58"	25.7788944723618	-0.591324224573406	-0.459636140895759	-0.723012308251053	-0.340129781732436	-0.251048530594663	-0.42921103287021	-0.482368597134809	-0.377288158596426	-0.587449035673193	-0.563021962574026	-0.240162313910945	-0.885881611237106	-0.764309470688548	-0.462350273358005	-1.06626866801909
"59"	26.2311557788945	-0.592425855167278	-0.461237564423936	-0.723614145910621	-0.341231412326308	-0.25279111255005	-0.429671712102567	-0.483470227728681	-0.378979517459553	-0.587960937997809	-0.559364798621849	-0.234709051328995	-0.884020545914702	-0.761566735761281	-0.458130519177478	-1.06500295234508
"60"	26.6834170854271	-0.59352748576115	-0.46282549919526	-0.72422947232704	-0.34233304292018	-0.254515451496825	-0.430150634343535	-0.484571858322553	-0.380654853360342	-0.588488863284764	-0.555707634669672	-0.229244476627861	-0.882170792711482	-0.758824000834014	-0.453902203115801	-1.06374579855223
"61"	27.1356783919598	-0.594629116355022	-0.464399794099925	-0.724858438610119	-0.343434673514052	-0.256221156666457	-0.430648190361647	-0.485673488916425	-0.382313899488413	-0.589033078344437	-0.552050470717495	-0.223768776649882	-0.880332164785107	-0.756081265906747	-0.449665449703427	-1.06249708211007
"62"	27.5879396984925	-0.595730746948894	-0.465960300095941	-0.725501193801847	-0.344536304107924	-0.257907838248867	-0.43116476996698	-0.486775119510297	-0.383956390906119	-0.589593848114475	-0.548393306765318	-0.218282135257765	-0.87850447827287	-0.753338530979479	-0.445420381754375	-1.06125668020458
"63"	28.0402010050251	-0.596832377542766	-0.467506870404963	-0.726157884680569	-0.345637934701796	-0.259575108278867	-0.431700761124724	-0.487876750104169	-0.385582065024867	-0.59017143518347	-0.544736142813141	-0.212784733355078	-0.876687552271203	-0.750595796052212	-0.441167120374429	-1.06002447172999
"64"	28.4924623115578	-0.597934008136637	-0.46903936071043	-0.726828655562845	-0.346739565295668	-0.261222581571064	-0.432256549020271	-0.488978380698041	-0.387190662097961	-0.59076609929812	-0.541078978860964	-0.207276748908529	-0.874881208813398	-0.747853061124945	-0.436905784970246	-1.05880033727964
"65"	28.9447236180905	-0.599035638730509	-0.470557629357527	-0.727513648103491	-0.347841195889539	-0.262849876700774	-0.432832515078305	-0.490080011291912	-0.388781925728631	-0.591378096855194	-0.537421814908787	-0.201758356971882	-0.873085272845691	-0.745110326197677	-0.432636493259345	-1.05758415913601
"66"	29.3969849246231	-0.600137269324381	-0.47206153755445	-0.728213001094313	-0.348942826483411	-0.264456617027781	-0.433429035939041	-0.491181641885784	-0.39035560339173	-0.592007680379838	-0.53376465095661	-0.196229729711385	-0.871299572201834	-0.74236759127041	-0.428359361280898	-1.05637582125992
"67"	29.8492462311558	-0.601238899918253	-0.473550949574439	-0.728926850262067	-0.350044457077283	-0.266042431759104	-0.434046482395462	-0.492283272479656	-0.391911446967392	-0.59265509799192	-0.530107487004433	-0.190691036432576	-0.86952393757629	-0.739624856343143	-0.424074503407283	-1.055175209279
"68"	30.3015075376884	-0.602340530512125	-0.475025732958005	-0.729655328066245	-0.351146087671155	-0.267606957046201	-0.434685218296109	-0.493384903073528	-0.393449213284715	-0.593320592862341	-0.526450323052256	-0.185142443608352	-0.867758202496159	-0.736882121415875	-0.41978203235633	-1.05398221047542
"69"	30.7537688442211	-0.603442161105997	-0.476485758714741	-0.730398563497253	-0.352247718265027	-0.269149837111344	-0.435345599418709	-0.4944865336674	-0.39496866467339	-0.59400440266141	-0.522793159100079	-0.179584114908192	-0.866002203291965	-0.734139386488608	-0.415482059204228	-1.05279671377299
"70"	31.2060301507538	-0.604543791699868	-0.477930901524121	-0.731156681875616	-0.353349348858899	-0.270670725397138	-0.436027972320659	-0.495588164261272	-0.396469569520963	-0.59470675900158	-0.519135995147902	-0.174016211228404	-0.8642557790674	-0.731396651561341	-0.411174693399032	-1.05161860972365
"71"	31.6582914572864	-0.60564542229374	-0.479361039934627	-0.731929804652854	-0.35445097945277	-0.27216928573252	-0.436732673173021	-0.496689794855144	-0.397951702833272	-0.595427886877015	-0.515478831195725	-0.168438890723318	-0.862518771668131	-0.728653916634074	-0.40686004277472	-1.05044779049343
"72"	32.1105527638191	-0.606747052887612	-0.480776056560556	-0.732718049214668	-0.355552610046642	-0.273645193507869	-0.437460026585416	-0.497791425449015	-0.39941484679542	-0.596168004102611	-0.511821667243548	-0.162852308837311	-0.860791025649784	-0.725911181706806	-0.402538213565773	-1.04928414984784
"73"	32.5628140703518	-0.607848683481484	-0.482175838275843	-0.733521528687126	-0.356654240640514	-0.275098136851278	-0.43821034442975	-0.498893056042887	-0.400858791330512	-0.596927320755263	-0.508164503291371	-0.157256618337574	-0.859072388245168	-0.723168446779539	-0.39820931042221	-1.04812758313687
"74"	33.0150753768844	-0.608950314075356	-0.483560276404206	-0.734340351746506	-0.357755871234386	-0.276527817797493	-0.438983924671279	-0.499994686636759	-0.402283334653243	-0.597706038620275	-0.504507339339194	-0.151651969347532	-0.857362709330855	-0.720425711852272	-0.393873436425064	-1.04697798727948
"75"	33.4673366834171	-0.610051944669228	-0.484929266904941	-0.735174622433514	-0.358857501828258	-0.277933953440571	-0.439781050215945	-0.501096317230631	-0.403688283815318	-0.598504350645944	-0.500850175387017	-0.146038509380845	-0.855661841393189	-0.717682976925004	-0.389530693102236	-1.04583526074777
"76"	33.9195979899498	-0.6111535752631	-0.486282710553673	-0.736024439972526	-0.35995913242213	-0.279316277060955	-0.440601987783305	-0.502197947824503	-0.405073455239613	-0.599322440409392	-0.49719301143484	-0.140416383375887	-0.853969639493793	-0.714940241997737	-0.385181180444703	-1.04469930355077
"77"	34.3718592964824	-0.612255205856971	-0.487620513117366	-0.736889898596577	-0.361060763016002	-0.280674539217431	-0.441446986814573	-0.503299578418375	-0.406438675239913	-0.600160481596836	-0.493535847482663	-0.134785733730659	-0.852285961234667	-0.71219750707047	-0.380824996923049	-1.04357001721789
"78"	34.8241206030151	-0.613356836450843	-0.488942585522932	-0.737771087378755	-0.362162393609873	-0.282008508794314	-0.442316278425433	-0.504401209012246	-0.407783780523055	-0.601018637501438	-0.489878683530486	-0.129146700338042	-0.850610666722929	-0.709454772143202	-0.376462239504264	-1.04244730478214
"79"	35.2763819095477	-0.614458467044715	-0.49024884401875	-0.73866809007068	-0.363264024203745	-0.283317973994247	-0.443210074413244	-0.505502839606118	-0.409108618670307	-0.60189706054193	-0.486221519578309	-0.12349942062134	-0.848943618535277	-0.706712037215935	-0.372093003668809	-1.04133107076306
"80"	35.7286432160804	-0.615560097638587	-0.491539210328454	-0.73958098494872	-0.364365654797617	-0.284602743267165	-0.444128566328069	-0.50660447019999	-0.41041304859483	-0.60279589180515	-0.482564355626132	-0.117844029570039	-0.847284681682225	-0.703969302288668	-0.367717383427886	-1.04022122114945
"81"	36.1809045226131	-0.616661728232459	-0.492813611796339	-0.740509844668579	-0.365467285391489	-0.285862646166307	-0.445071924616671	-0.507706100793862	-0.411696940972193	-0.603715260615531	-0.478907191673955	-0.112180659775737	-0.845633723572173	-0.7012265673614	-0.363335471340908	-1.03911766338189
"82"	36.6331658291457	-0.617763358826331	-0.494071981523795	-0.741454736128866	-0.366568915985361	-0.287097534122645	-0.446040297848076	-0.508807731387734	-0.412960178640961	-0.604655284134507	-0.475250027721778	-0.106509441468183	-0.843990613975373	-0.698483832434133	-0.358947358533129	-1.03802030633514
"83"	37.0854271356784	-0.618864989420203	-0.495314258496168	-0.742415720344237	-0.367670546579233	-0.288307281129724	-0.447033812028741	-0.509909361981606	-0.414202656970569	-0.605616066992642	-0.471592863769601	-0.100830502551377	-0.842355224987825	-0.695741097506866	-0.354553134713405	-1.03692906030033
"84"	37.5376884422111	-0.619966620014074	-0.496540387699506	-0.743392852328643	-0.368772177173105	-0.289491784331682	-0.448052570014527	-0.511010992575478	-0.415424284193845	-0.60659770095711	-0.467935699817424	-0.0951439686396798	-0.840727430995168	-0.692998362579599	-0.350152888192079	-1.03584383696712
"85"	37.9899497487437	-0.621068250607946	-0.497750320226684	-0.744386180989209	-0.369873807766976	-0.290650964508147	-0.449096651025805	-0.512112623169349	-0.416624981701763	-0.607600264636936	-0.464278535865247	-0.0894499630939015	-0.839107108636592	-0.690255627652331	-0.345746705898944	-1.03476454940572
"86"	38.4422110552764	-0.622169881201818	-0.498944013372424	-0.745395749031213	-0.370975438360848	-0.291784766450723	-0.450166110270974	-0.513214253763221	-0.41780468429825	-0.608623823228192	-0.46062137191307	-0.0837486070573081	-0.837494136768831	-0.687512892725064	-0.34133467340128	-1.03369111204885
"87"	38.894472361809	-0.62327151179569	-0.500121430716795	-0.746421592874585	-0.37207706895472	-0.292893159226905	-0.451260978682536	-0.514315884357093	-0.418963340413152	-0.609668428301035	-0.456964207960893	-0.0780400194915277	-0.835888396430258	-0.684770157797797	-0.336916874921932	-1.03262344067366
"88"	39.3467336683417	-0.624373142389562	-0.501282542196814	-0.74746374258231	-0.373178699548592	-0.293976136328517	-0.452381262768667	-0.515417514950965	-0.42010091227172	-0.61073411763021	-0.453307044008716	-0.0723243172123085	-0.834289770805123	-0.682027422870529	-0.332493393357416	-1.03156145238364
"89"	39.7989949748744	-0.625474772983434	-0.502427324165813	-0.748522221801055	-0.374280330142464	-0.295033715702989	-0.453526944581938	-0.516519145544837	-0.421217376019365	-0.611820915070309	-0.449649880056539	-0.0666016149251029	-0.832698145187974	-0.679284687943262	-0.328064310296039	-1.03050506559049
"90"	40.251256281407	-0.626576403577306	-0.503555759440313	-0.749597047714298	-0.375381960736336	-0.296065939667141	-0.454697981805531	-0.517620776138709	-0.422312721800678	-0.612928830476739	-0.445992716104362	-0.0608720252604422	-0.831113406948281	-0.676541953015995	-0.323629706036	-1.02945419999599
"91"	40.7035175879397	-0.627678034171177	-0.504667837334176	-0.750688231008178	-0.376483591330207	-0.297072874704423	-0.455894307955992	-0.518722406732581	-0.423386953792149	-0.614057859673012	-0.442335552152185	-0.0551356588090809	-0.829535445495289	-0.673799218088727	-0.319189659603475	-1.02840877657398
"92"	41.1557788944724	-0.628779664765049	-0.50576355367989	-0.751795775850209	-0.377585221924079	-0.298054611147889	-0.45711583270027	-0.519824037326452	-0.424440090188294	-0.61520798446461	-0.438678388200008	-0.0493926241568791	-0.827964152243136	-0.67105648316146	-0.314744248770652	-1.02736871755227
"93"	41.608040201005	-0.629881295358921	-0.506842910836869	-0.752919679880974	-0.378686852517951	-0.299011262752398	-0.458362442283504	-0.520925667920324	-0.425472163141326	-0.616379172699322	-0.435021224247831	-0.0436430279194049	-0.826399420576257	-0.668313748234193	-0.310293550073726	-1.02633394639466
