"Latitude"	"Marginal"	"Upper"	"Lower"	"Lakeweb"	"Lakeweb_upper"	"Lakeweb_lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"	"Stream"	"Stream_upper"	"Stream_lower"
"23"	9.94974874371859	-0.466120512606044	-0.338828320718429	-0.593412704493659	-0.288023875187803	-0.168656379406819	-0.407391370968787	-0.679263682560622	-0.412559428094331	-0.945967937026913	-0.845774411229459	-0.591030939953482	-1.10051788250544
"24"	10.4020100502513	-0.467226952087315	-0.340972545862824	-0.593481358311807	-0.289130314669074	-0.170818912633205	-0.407441716704943	-0.675662985003468	-0.407717161818299	-0.943608808188637	-0.84309600282526	-0.587283574829877	-1.09890843082064
"25"	10.8542713567839	-0.468333391568586	-0.343109528017915	-0.593557255119258	-0.290236754150345	-0.172974038037015	-0.407499470263676	-0.672062287446314	-0.40285527520417	-0.941269299688458	-0.84041759442106	-0.583522260748731	-1.09731292809339
"26"	11.3065326633166	-0.469439831049858	-0.345239086889735	-0.59364057520998	-0.291343193631617	-0.17512155509227	-0.407564832170964	-0.66846158988916	-0.397974042700177	-0.938949137078144	-0.837739186016861	-0.57974717335967	-1.09573119867405
"27"	11.7587939698492	-0.470546270531129	-0.347361037515107	-0.593731503547151	-0.292449633112888	-0.177261257505024	-0.407638008720752	-0.664860892332006	-0.393073737752748	-0.936648046911264	-0.835060777612661	-0.575958487553765	-1.09416306767156
"28"	12.2110552763819	-0.4716527100124	-0.349475190179954	-0.593830229844846	-0.293556072594159	-0.17939293308977	-0.407719212098548	-0.661260194774852	-0.388154632637658	-0.934365756912047	-0.832382369208462	-0.572156377387531	-1.09260836102939
"29"	12.6633165829146	-0.472759149493671	-0.351581350340871	-0.593936948646472	-0.29466251207543	-0.181516363649018	-0.407808660501842	-0.657659497217699	-0.383216998299868	-0.932101996135529	-0.829703960804262	-0.568341016010675	-1.09106690559785
"30"	13.1155778894472	-0.473865588974942	-0.353679318550497	-0.594051859399387	-0.295768951556701	-0.183631324856841	-0.407906578256561	-0.654058799660545	-0.378261104201971	-0.929856495119118	-0.827025552400063	-0.564512575597525	-1.0895385292026
"31"	13.5678391959799	-0.474972028456213	-0.355768890387319	-0.594175166525107	-0.296875391037972	-0.185737586147218	-0.408013195928727	-0.650458102103391	-0.373287218181101	-0.92762898602568	-0.824347143995864	-0.560671227282087	-1.08802306070964
"32"	14.0201005025126	-0.476078467937485	-0.35784985639054	-0.594307079484429	-0.297981830519244	-0.187834910608126	-0.408128750430361	-0.646857404546237	-0.368295606314188	-0.925419202778286	-0.821668735591664	-0.556817141096677	-1.08652033008665
"33"	14.4723618090452	-0.477184907418756	-0.359922002000727	-0.594447812836784	-0.299088270000515	-0.189923054882376	-0.408253485118654	-0.643256706989083	-0.363286532791385	-0.923226881186781	-0.818990327187465	-0.55295048591404	-1.08503016846089
"34"	14.9246231155779	-0.478291346900027	-0.361985107506994	-0.594597586293059	-0.300194709481786	-0.192001769076297	-0.408387649887275	-0.639656009431929	-0.358260259797518	-0.92105175906634	-0.816311918783265	-0.549071429392889	-1.08355240817364
"35"	15.3768844221106	-0.479397786381298	-0.364038948001511	-0.594756624761085	-0.301301148963057	-0.194070796677455	-0.408531501248659	-0.636055311874775	-0.353217047401346	-0.918893576348204	-0.813633510379066	-0.545180137926806	-1.08208688283133
"36"	15.8291457286432	-0.480504225862569	-0.3660832933422	-0.594925158382938	-0.302407588444328	-0.196129874482672	-0.408685302405984	-0.632454614317621	-0.348157153452461	-0.916752075182781	-0.810955101974866	-0.541276776596385	-1.08063342735335
"37"	16.2814070351759	-0.48161066534384	-0.368117908124533	-0.595103422563147	-0.303514027925599	-0.198178732537731	-0.408849323313468	-0.628853916760467	-0.343080833485608	-0.914627000035326	-0.808276693570667	-0.537361509124578	-1.07919187801676
"38"	16.7336683417085	-0.482717104825112	-0.370142551663383	-0.59529165798684	-0.304620467406871	-0.20021709409022	-0.409023840723521	-0.625253219203313	-0.337988340632214	-0.912518097774413	-0.805598285166468	-0.533434497835124	-1.07776207249781
"39"	17.1859296482412	-0.483823544306383	-0.37215697798594	-0.595490110626825	-0.305726906888142	-0.202244675557081	-0.409209138219202	-0.621652521646159	-0.332879925538904	-0.910425117753415	-0.802919876762268	-0.529495903613993	-1.07634384991054
"40"	17.6381909547739	-0.484929983787654	-0.374160935836769	-0.595699031738538	-0.306833346369413	-0.204261186508529	-0.409405506230297	-0.618051824089005	-0.327755836292781	-0.90834781188523	-0.800241468358069	-0.525545885873743	-1.07493705084239
"41"	18.0904522613065	-0.486036423268925	-0.376154168696108	-0.595918677841742	-0.307939785850684	-0.20626632967007	-0.409613242031298	-0.614451126531852	-0.322616318353228	-0.906285934710475	-0.797563059953869	-0.521584602520715	-1.07354151738702
"42"	18.5427135678392	-0.487142862750196	-0.378136414812571	-0.596149310687822	-0.309046225331955	-0.2082598009445	-0.40983264971941	-0.610850428974698	-0.317461614490012	-0.904239243459383	-0.79488465154967	-0.517612209924958	-1.07215709317438
"43"	18.9949748743719	-0.488249302231467	-0.380107407251475	-0.596391197211459	-0.310152664813226	-0.210241289455774	-0.410064040170679	-0.607249731417544	-0.312291964727445	-0.902207498107643	-0.79220624314547	-0.513628862892799	-1.07078362339814
"44"	19.4472361809045	-0.489355741712739	-0.382066873960014	-0.596644609465463	-0.311259104294498	-0.21221047761679	-0.410307730972206	-0.60364903386039	-0.30710760629436	-0.90019046142642	-0.789527834741271	-0.509634714641974	-1.06942095484057
"45"	19.8994974874372	-0.49046218119401	-0.384014537850569	-0.59690982453745	-0.312365543775769	-0.214167041223159	-0.410564046328378	-0.600048336303236	-0.301908773579679	-0.898187899026792	-0.786849426337071	-0.505629916779211	-1.06806893589493
"46"	20.3517587939699	-0.491568620675281	-0.385950116903473	-0.597187124447089	-0.31347198325704	-0.216110649575119	-0.41083331693896	-0.596447638746082	-0.296695698093324	-0.89619957939884	-0.784171017932872	-0.501614619280189	-1.06672741658555
"47"	20.8040201005025	-0.492675060156552	-0.38787332429053	-0.597476796022574	-0.314578422738311	-0.218040965629775	-0.411115879846847	-0.592846941188928	-0.291468608432238	-0.894225273945618	-0.781492609528672	-0.497588970471774	-1.06539624858557
"48"	21.2562814070352	-0.493781499637823	-0.389783868520668	-0.597779130754978	-0.315684862219582	-0.219957646185922	-0.411412078253242	-0.589246243631774	-0.286227730251294	-0.892264757012255	-0.778814201124473	-0.493553117016438	-1.06407528523251
"49"	21.7085427135678	-0.494887939119094	-0.391681453609021	-0.598094424629167	-0.316791301700853	-0.221860342103679	-0.411722261298028	-0.58564554607462	-0.280973286238847	-0.890317805910394	-0.776135792720274	-0.489507203898782	-1.06276438154177
"50"	22.1608040201005	-0.495994378600365	-0.39356577927081	-0.598422977929921	-0.317897741182125	-0.223748698561192	-0.412046783803058	-0.582044848517466	-0.275705496096717	-0.888384200938216	-0.773457384316074	-0.48545137441407	-1.06146339421808
"51"	22.6130653266332	-0.497100818081637	-0.395436541141303	-0.598765095021971	-0.319004180663396	-0.225622355350604	-0.412386005976188	-0.578444150960312	-0.270424576524372	-0.886463725396253	-0.770778975911875	-0.481385770158676	-1.06017218166507
"52"	23.0653266331658	-0.498207257562908	-0.397293431023132	-0.599121084102683	-0.320110620144667	-0.227480947215459	-0.412740293073874	-0.574843453403158	-0.2651307412071	-0.884556165599216	-0.768100567507675	-0.47731053102238	-1.05889060399297
"53"	23.5175879396985	-0.499313697044179	-0.39913613716218	-0.599491256926178	-0.321217059625938	-0.229324104231589	-0.413110015020287	-0.571242755846004	-0.259824200807958	-0.882661310884051	-0.765422159103476	-0.473225795182412	-1.05761852302454
"54"	23.9698492462312	-0.50042013652545	-0.400964344553159	-0.599875928497741	-0.322323499107209	-0.231151452233422	-0.413495545980997	-0.567642058288851	-0.254505162963278	-0.880778953614423	-0.762743750699276	-0.469131699099161	-1.05635580229939
"55"	24.4221105527638	-0.501526576006721	-0.402777735275944	-0.600275416737499	-0.32342993858848	-0.232962613287479	-0.413897263889482	-0.564041360731697	-0.249173832281559	-0.878908889181834	-0.760065342295077	-0.465028377513488	-1.05510230707667
"56"	24.8743718592965	-0.502633015487993	-0.404575988863574	-0.600690042112411	-0.324536378069752	-0.234757206214634	-0.41431554992487	-0.560440663174543	-0.243830410345509	-0.877050916003576	-0.757386933890878	-0.460915963445536	-1.05385790433622
"57"	25.3266331658291	-0.503739454969264	-0.40635878270272	-0.601120127235807	-0.325642817551023	-0.236534847162415	-0.414750787939631	-0.556839965617389	-0.238475095717085	-0.875204835517693	-0.754708525486678	-0.456794588194986	-1.05262246277837
"58"	25.7788944723618	-0.504845894450535	-0.408125792467242	-0.601565996433828	-0.326749257032294	-0.238295150228393	-0.415203363836195	-0.553239268060235	-0.233108083945321	-0.873370452175149	-0.752030117082479	-0.452664381342665	-1.05139585282229
"59"	26.2311557788945	-0.505952333931806	-0.409876692585282	-0.60202797527833	-0.327855696513565	-0.240037728135292	-0.415673664891838	-0.549638570503081	-0.227729567576784	-0.871547573429378	-0.749351708678279	-0.448525470753447	-1.05017794660311
"60"	26.6834170854271	-0.507058773413077	-0.411611156740131	-0.602506390086024	-0.328962135994836	-0.241762192958092	-0.416162079031581	-0.546037872945927	-0.222339736168473	-0.869736009723381	-0.74667330027408	-0.44437798258037	-1.04896861796779
"61"	27.1356783919598	-0.508165212894348	-0.413328858404848	-0.603001567383849	-0.330068575476107	-0.243468156902938	-0.416668994049277	-0.542437175388773	-0.216938776303011	-0.867935574474536	-0.74399489186988	-0.440222041269895	-1.04776774246987
"62"	27.5879396984925	-0.50927165237562	-0.415029471410388	-0.603513833340851	-0.331175014957379	-0.245155233137163	-0.417194796777595	-0.538836477831619	-0.211526871605955	-0.866146084057284	-0.741316483465681	-0.436057769568262	-1.0465751973631
"63"	28.0402010050251	-0.510378091856891	-0.41671267054667	-0.604043513167111	-0.33228145443865	-0.24682303666919	-0.41773987220811	-0.535235780274465	-0.206104202765087	-0.864367357783844	-0.738638075061482	-0.431885288528844	-1.04539086159412
"64"	28.4924623115578	-0.511484531338162	-0.418378132195721	-0.604590930480603	-0.333387893919921	-0.248471185276485	-0.418304602563356	-0.531635082717312	-0.200670947551535	-0.862599217883088	-0.735959666657282	-0.427704717520475	-1.04421461579409
"65"	28.9447236180905	-0.512590970819433	-0.420025534995717	-0.605156406643149	-0.334494333401192	-0.250099300479098	-0.418889366323286	-0.528034385160157	-0.195227280842573	-0.860841489477742	-0.733281258253083	-0.423516174236664	-1.0430463422695
"66"	29.3969849246231	-0.513697410300704	-0.421654560534359	-0.60574026006705	-0.335600772882463	-0.251707008555661	-0.419494537209266	-0.524433687603004	-0.189773374645989	-0.859094000560019	-0.730602849848883	-0.419319774705649	-1.04188592499212
"67"	29.8492462311558	-0.514803849781975	-0.423264894069676	-0.606342805494275	-0.336707212363734	-0.253293941598025	-0.420120483129444	-0.52083299004585	-0.18430939812587	-0.85735658196583	-0.727924441444684	-0.415115633301236	-1.04073324958813
"68"	30.3015075376884	-0.515910289263247	-0.42485622527597	-0.606964353250523	-0.337813651845006	-0.254859738600008	-0.420767565090003	-0.517232292488696	-0.1788355176297	-0.855629067347692	-0.725246033040485	-0.410903862754368	-1.0395882033266
"69"	30.7537688442211	-0.517016728744518	-0.4264282490122	-0.607605208476835	-0.338920091326277	-0.256404046574991	-0.421436136077563	-0.513631594931542	-0.173351896716645	-0.853911293146439	-0.722567624636285	-0.406684574165366	-1.0384506751072
"70"	31.2060301507538	-0.518123168225789	-0.427980666109758	-0.60826567034182	-0.340026530807548	-0.257926521696425	-0.422126539918671	-0.510030897374388	-0.167858696186917	-0.852203098561859	-0.719889216232086	-0.402457877016805	-1.03732055544737
"71"	31.6582914572864	-0.51922960770706	-0.429513184176152	-0.608946031237968	-0.341132970288819	-0.259426830454597	-0.422839110123041	-0.506430199817234	-0.162356074112113	-0.850504325522355	-0.717210807827886	-0.398223879186968	-1.0361977364688
"72"	32.1105527638191	-0.520336047188331	-0.431025518410764	-0.609646575965898	-0.34223940977009	-0.260904650822363	-0.423574168717818	-0.50282950226008	-0.15684418586643	-0.84881481865373	-0.714532399423687	-0.393982686963839	-1.03508211188353
"73"	32.5628140703518	-0.521442486669602	-0.43251739242848	-0.610367580910725	-0.343345849251361	-0.262359673421945	-0.424332025080778	-0.499228804702926	-0.151323184158659	-0.847134425247193	-0.711853991019487	-0.389734405059579	-1.0339735769794
"74"	33.0150753768844	-0.522548926150874	-0.433988539086628	-0.61110931321512	-0.344452288732633	-0.263791602684386	-0.42511297478088	-0.495628107145772	-0.145793219064873	-0.845462995226671	-0.709175582615288	-0.385479136625469	-1.03287202860511
"75"	33.4673366834171	-0.523655365632145	-0.435438701310384	-0.611872029953906	-0.345558728213904	-0.265200157992755	-0.425917298435052	-0.492027409588618	-0.140254438061718	-0.843800381115519	-0.706497174211088	-0.381216983267245	-1.03177736515493
"76"	33.9195979899498	-0.524761805113416	-0.4368676329115	-0.612655977315332	-0.346665167695175	-0.266585074799916	-0.426745260590433	-0.488426712031464	-0.134706986060234	-0.842146438002695	-0.703818765806889	-0.376948045060824	-1.03068948655295
"77"	34.3718592964824	-0.525868244594687	-0.438275099394994	-0.613461389794379	-0.347771607176446	-0.267946105711364	-0.427597108641528	-0.484826014474311	-0.129151005440128	-0.840501023508493	-0.70114035740269	-0.37267242056835	-1.02960829423703
"78"	34.8241206030151	-0.526974684075958	-0.43966087874827	-0.614288489403646	-0.348878046657717	-0.269283021523586	-0.428473071791849	-0.481225316917157	-0.123586636084426	-0.838863997749887	-0.69846194899849	-0.368390206854561	-1.02853369114242
"79"	35.2763819095477	-0.528081123557229	-0.441024762207004	-0.615137484907455	-0.349984486138988	-0.2705956122084	-0.429373360069577	-0.477624619360003	-0.11801401541444	-0.837235223305565	-0.695783540594291	-0.364101499503405	-1.02746558168518
"80"	35.7286432160804	-0.5291875630385	-0.442366554992099	-0.616008571084902	-0.35109092562026	-0.27188368783391	-0.430298163406609	-0.474023921802849	-0.112433278424988	-0.835614565180709	-0.693105132190091	-0.359806392634915	-1.02640387174527
"81"	36.1809045226131	-0.530294002519772	-0.443686077012009	-0.616901928027534	-0.352197365101531	-0.273147079413037	-0.431247650790024	-0.470423224245695	-0.106844557719804	-0.834001890771585	-0.690426723785892	-0.355504978922277	-1.02534846864951
"82"	36.6331658291457	-0.531400442001043	-0.444983163524828	-0.617817720477258	-0.353303804582802	-0.274385639671077	-0.432221969494527	-0.466822526688541	-0.10124798354709	-0.832397069829992	-0.687748315381692	-0.351197349609087	-1.0242992811543
"83"	37.0854271356784	-0.532506881482314	-0.446257665754716	-0.618756097209912	-0.354410244064073	-0.275599243724346	-0.4332212444038	-0.463221829131387	-0.0956436838351474	-0.830799974427627	-0.685069906977493	-0.346883594526761	-1.02325621942822
"84"	37.5376884422111	-0.533613320963585	-0.447509451457456	-0.619717190469714	-0.355516683545344	-0.276787789662759	-0.43424557742793	-0.459621131574233	-0.0900317842280569	-0.829210478920409	-0.682391498573294	-0.34256380211207	-1.02221919503452
"85"	37.9899497487437	-0.534719760444856	-0.448738405430273	-0.62070111545944	-0.356623123026615	-0.277951199030091	-0.43529504702314	-0.456020434017079	-0.0844124081213404	-0.827628459912818	-0.679713090169094	-0.338238059424789	-1.0211881209134
"86"	38.4422110552764	-0.535826199926127	-0.449944429961415	-0.62170796989084	-0.357729562507887	-0.279089417196683	-0.43636970781909	-0.452419736459925	-0.078785676697582	-0.826053796222268	-0.677034681764895	-0.333906452165415	-1.02016291136437
"87"	38.894472361809	-0.536932639407399	-0.451127445215483	-0.622737833599314	-0.358836001989158	-0.280202413620497	-0.437469590357818	-0.448819038902771	-0.0731517089619594	-0.824486368843584	-0.674356273360695	-0.32956906469296	-1.01914348202843
"88"	39.3467336683417	-0.53803907888867	-0.452287389550992	-0.623790768226347	-0.359942441470429	-0.281290181993607	-0.438594700947251	-0.445218341345617	-0.0675106217776502	-0.822926060913585	-0.671677864956496	-0.325225980042776	-1.01812974987022
"89"	39.7989949748744	-0.539145518369941	-0.453424219767252	-0.62486681697263	-0.3610488809517	-0.282352740272507	-0.439745021630893	-0.441617643788463	-0.0618625299010848	-0.821372757675842	-0.668999456552296	-0.320877279944405	-1.01712163316019
"90"	40.251256281407	-0.540251957851212	-0.454537911278262	-0.625966004424162	-0.362155320432971	-0.283390130591887	-0.440920510274055	-0.43801694623131	-0.0562075460170087	-0.81982634644561	-0.666321048148097	-0.316523044839432	-1.01611905145676
"91"	40.7035175879397	-0.541358397332483	-0.455628458212006	-0.627088336452961	-0.363261759914242	-0.284402419062843	-0.442121100765642	-0.434416248674156	-0.0505457807733299	-0.818286716574982	-0.663642639743897	-0.312163353899329	-1.01512192558847
"92"	41.1557788944724	-0.542464836813754	-0.456695873434193	-0.628233800193316	-0.364368199395514	-0.285389695457764	-0.443346703333263	-0.430815551117002	-0.0448773428157243	-0.816753759418279	-0.660964231339698	-0.307798285043268	-1.01413017763613
"93"	41.608040201005	-0.543571276295026	-0.457740188496252	-0.629402364093799	-0.365474638876785	-0.286352072785399	-0.44459720496817	-0.427214853559848	-0.0392023388219749	-0.815227368297721	-0.658285822935499	-0.303427914955891	-1.01314373091511
"94"	42.0603015075377	-0.544677715776297	-0.458761453508029	-0.630593978044564	-0.366581078358056	-0.287289686760741	-0.445872469955371	-0.423614156002694	-0.0335208735360223	-0.813707438469366	-0.655607414531299	-0.299052319105024	-1.01216250995757
"95"	42.5125628140703	-0.545784155257568	-0.459759736936424	-0.631808573578712	-0.367687517839327	-0.288202695175472	-0.447172340503182	-0.42001345844554	-0.0278330498017078	-0.812193867089372	-0.6529290061271	-0.294671571759322	-1.01118644049488
"96"	42.964824120603	-0.546890594738839	-0.460735125331811	-0.633046064145867	-0.368793957320598	-0.289091277175682	-0.448496637465515	-0.416412760888386	-0.0221389685961887	-0.810686553180583	-0.6502505977229	-0.290285746005831	-1.01021544943997
"97"	43.4170854271357	-0.54799703422011	-0.461687722984809	-0.634306345455412	-0.369900396801869	-0.289955632454391	-0.449845161149348	-0.412812063331232	-0.016438729063014	-0.809185397599451	-0.647572189318701	-0.285894913767463	-1.00924946486994
"98"	43.8693467336683	-0.549103473701381	-0.46261765151652	-0.635589295886243	-0.371006836283141	-0.29079598036714	-0.451217692199141	-0.409211365774078	-0.0107324285448375	-0.807690303003319	-0.644893780914501	-0.281499145820356	-1.00828841600865
"99"	44.321608040201	-0.550209913182653	-0.463525049405962	-0.636894776959344	-0.372113275764412	-0.291612558979444	-0.45261399254938	-0.405610668216924	-0.00502016261576543	-0.806201173818083	-0.642215372510302	-0.277098511811137	-1.00733223320947
"100"	44.7738693467337	-0.551316352663924	-0.464410071458892	-0.638222633868956	-0.373219715245683	-0.292405624055331	-0.454033806436034	-0.40200997065977	0.000697974886683439	-0.804717916206224	-0.639536964106103	-0.272693080274048	-1.00638084793816
"101"	45.2261306532663	-0.552422792145195	-0.46527288822267	-0.63957269606772	-0.374326154726954	-0.293175447996428	-0.45547686145748	-0.398409273102617	0.00642189183000785	-0.803240438035241	-0.636858555701903	-0.268282918647954	-1.00543419275585
"102"	45.678391959799	-0.553529231626466	-0.466113685352161	-0.640944777900771	-0.375432594208225	-0.293922318741153	-0.456942869675297	-0.394808575545463	0.0121514977555582	-0.801768648846483	-0.634180147297704	-0.263868093293207	-1.0044922013022
"103"	46.1306532663317	-0.554635671107737	-0.466932662931976	-0.642338679283498	-0.376539033689496	-0.294646538633572	-0.458431528745421	-0.391207877988309	0.0178867038477814	-0.800302459824399	-0.631501738893504	-0.25944866950837	-1.00355480827864
"104"	46.5829145728643	-0.555742110589008	-0.467730034760559	-0.643754186417458	-0.377645473170768	-0.295348423271249	-0.459942523070286	-0.387607180431155	0.023627422903882	-0.798841783766191	-0.628823330489305	-0.255024711546783	-1.00262194943183
"105"	47.035175879397	-0.55684855007028	-0.468506027601763	-0.645191072538796	-0.378751912652039	-0.296028300341189	-0.461475524962889	-0.384006482874001	0.0293735693039087	-0.79738653505191	-0.626144922085105	-0.250596282632985	-1.00169356153723
"106"	47.4874371859297	-0.557954989551551	-0.46926088040962	-0.646649098693481	-0.37985835213331	-0.296686508452528	-0.463030195814091	-0.380405785316847	0.0351250589812676	-0.795936629614961	-0.623466513680906	-0.246163444978957	-1.00076958238285
"107"	47.9396984924623	-0.559061429032822	-0.469994843532009	-0.648128014533635	-0.380964791614581	-0.29732339597416	-0.464606187255002	-0.376805087759693	0.0408818093936687	-0.794491984913055	-0.620788105276706	-0.241726259800217	-0.999849950753195
"108"	48.391959798995	-0.560167868514093	-0.470708177898827	-0.64962755912936	-0.382071231095852	-0.297939319884902	-0.466203142306803	-0.373204390202539	0.0466437394945083	-0.793052519899587	-0.618109696872507	-0.237284787331729	-0.998934606413285
"109"	48.8442211055276	-0.561274307995364	-0.471401154200155	-0.651147461790574	-0.383177670577123	-0.298534644643207	-0.46782069651104	-0.369603692645385	0.0524107697046877	-0.791618154995458	-0.615431288468308	-0.232839086843642	-0.998023490092973
"110"	49.2964824120603	-0.562380747476635	-0.472074052059695	-0.652687442893576	-0.384284110058395	-0.299109741082718	-0.469458479034071	-0.366002995088231	0.0581828218848729	-0.790188812061336	-0.612752880064108	-0.22838921665686	-0.997116543471357
"111"	49.748743718593	-0.563487186957907	-0.472727159208508	-0.654247214707305	-0.385390549539666	-0.299664985339293	-0.471116113740039	-0.362402297531077	0.0639598193081948	-0.788764414370349	-0.610074471659909	-0.22393523415841	-0.996213709161408
"112"	50.2010050251256	-0.564593626439178	-0.473360770663818	-0.655826482214537	-0.386496989020937	-0.300200757814397	-0.472793220227476	-0.358801599973923	0.0697416866333889	-0.787344886581236	-0.607396063255709	-0.219477195816649	-0.99531493069477
"113"	50.6532663316583	-0.565700065920449	-0.47397518791728	-0.657424943923618	-0.387603428502208	-0.300717442179065	-0.474489414825351	-0.355200902416769	0.0755283498783762	-0.785930154711915	-0.60471765485151	-0.215015157196268	-0.994420152506752
"114"	51.105527638191	-0.56680650540172	-0.474570718136812	-0.659042292666629	-0.388709867983479	-0.301215424421897	-0.476204311545061	-0.351600204859616	0.0813197363942844	-0.784520146113516	-0.602039246447311	-0.210549172973116	-0.993529319921505
