"Latitude"	"Marginal"	"Upper"	"Lower"	"Terrestrial"	"Terr_upper"	"Terr_lower"	"Lake"	"Lake_upper"	"Lake_lower"	"Stream"	"Stream_upper"	"Stream_lower"
"1"	0	0.598875185704404	0.697951081689573	0.499799289719235	0.544206770639176	0.634857989426468	0.453555551851885	0.468080240807773	0.580671170572056	0.355489311043489	0.366451645327314	0.502901933411078	0.23000135724355
"2"	0.452261306532663	0.598385883369427	0.696984486888709	0.499787279850146	0.5437174683042	0.633923644632852	0.453511291975547	0.470199276083352	0.583172766451771	0.357225785714933	0.369160595490681	0.505979285065341	0.232341905916022
"3"	0.904522613065327	0.597896581034451	0.696020641229853	0.499772520839049	0.543228165969223	0.632992636394	0.453463695544447	0.472318311358931	0.58568158352251	0.358955039195353	0.371869545654049	0.509067438221774	0.234671653086323
"4"	1.35678391959799	0.597407278699475	0.695059584791545	0.499754972607404	0.542738863634247	0.632065014206379	0.453412713062114	0.474437346634511	0.588197547557401	0.36067714571162	0.374578495817416	0.512166303570997	0.236990688063835
"5"	1.80904522613065	0.596917976364498	0.694101358192658	0.499734594536338	0.54224956129927	0.631140828159519	0.453358294439021	0.47655638191009	0.590720584010275	0.362392179809905	0.377287445980783	0.515275790304357	0.239299101657209
"6"	2.26130653266332	0.596428674029522	0.693146002593779	0.499711345465265	0.541760258964294	0.630220128931386	0.453300388997202	0.478675417185669	0.593250618067448	0.36410021630389	0.379996396144151	0.51839580620503	0.241596986083272
"7"	2.71356783919598	0.595939371694545	0.692193559698211	0.499685183690879	0.541270956629317	0.629302967782986	0.453238945475649	0.480794452461248	0.595787574698193	0.365801330224303	0.382705346307518	0.52152625773858	0.243884434876456
"8"	3.16582914572864	0.595450069359569	0.691244071752587	0.49965606696655	0.540781654294341	0.628389396552171	0.453173912036511	0.482913487736828	0.598331378703846	0.367495596769809	0.385414296470885	0.524667050142816	0.246161542798954
"9"	3.61809045226131	0.594960767024592	0.690297581547065	0.49962395250212	0.540292351959365	0.627479467646599	0.45310523627213	0.485032523012407	0.600881954765526	0.369183091259287	0.388123246634252	0.527818087516777	0.248428405751728
"10"	4.07035175879397	0.594471464689616	0.689354132415081	0.499588796964151	0.539803049624388	0.626573234035821	0.453032865212955	0.487151558287986	0.603439227490441	0.370863889085531	0.39083219679762	0.530979272908701	0.250685120686538
"11"	4.52261306532663	0.593982162354639	0.688413768232649	0.49955055647663	0.539313747289412	0.625670749242461	0.452956745336362	0.489270593563565	0.606003121456741	0.372538065670389	0.393541146960987	0.534150508402856	0.252931785519118
"12"	4.9748743718593	0.593492860019663	0.687476533417166	0.49950918662216	0.538824444954435	0.624772067332451	0.452876822576419	0.491389628839144	0.608573561256927	0.374205696421362	0.396250097124354	0.537331695205069	0.25516849904364
"13"	5.42713567839196	0.593003557684686	0.68654247292571	0.499464642443663	0.538335142619459	0.623877242904284	0.452793042334634	0.493508664114724	0.611150471539773	0.375866856689675	0.398959047287722	0.540522733726864	0.257395360848579
"14"	5.87939698492462	0.59251425534971	0.685611632252801	0.499416878446619	0.537845840284482	0.622986331077254	0.452705349491711	0.495627699390303	0.613733777050777	0.377521621729829	0.401667997451089	0.543723523668075	0.259612471234103
"15"	6.33165829145729	0.592024953014734	0.684684057427603	0.499365848601864	0.537356537949506	0.62209938747865	0.452613688420362	0.497746734665882	0.616323402671119	0.379170066660646	0.404376947614456	0.546933964097837	0.261819931131075
"16"	6.78391959798995	0.591535650679757	0.683759795010534	0.49931150634898	0.536867235614529	0.621216468229855	0.452518002999204	0.499865769941461	0.618919273455129	0.380812266427793	0.407085897777824	0.550153953533868	0.26401784202178
"17"	7.23618090452261	0.591046348344781	0.682838892089264	0.499253804600297	0.536377933279553	0.620337629931336	0.45241823662777	0.501984805217041	0.621521314666273	0.382448295767808	0.409794847941191	0.553383390019936	0.266206305862446
"18"	7.68844221105528	0.590557046009804	0.681921396274072	0.499192695745536	0.535888630944577	0.619462929646478	0.452314332242675	0.50410384049262	0.62412945181165	0.38407822917359	0.412503798104558	0.55662217120146	0.268385425007657
"19"	8.14070351758794	0.590067743674828	0.681007355692534	0.499128131657122	0.5353993286096	0.61859242488423	0.45220623233497	0.506222875768199	0.626743610675018	0.38570214086138	0.415212748267926	0.559870194399155	0.270555302136697
"20"	8.5929648241206	0.589578441339851	0.68009681898351	0.499060063696193	0.534910026274624	0.617726173580539	0.452093878968708	0.508341911043778	0.629363717348367	0.38732010473919	0.417921698431293	0.563127356680668	0.272716040181918
"21"	9.04522613065327	0.589089139004875	0.679189835290414	0.498988442719335	0.534420723939647	0.616864234078532	0.451977213800762	0.510460946319358	0.63198969826203	0.388932194376685	0.42063064859466	0.566393554930164	0.274867742259157
"22"	9.49748743718593	0.588599836669898	0.678286454253728	0.498913219086068	0.533931421604671	0.616006665107421	0.451856178101921	0.512579981594937	0.634621480213376	0.390538482976498	0.423339598758028	0.569668685915791	0.277010511600264
"23"	9.94974874371859	0.588110534334922	0.677386726002731	0.498834342667113	0.533442119269694	0.615153525760105	0.451730712779284	0.514699016870516	0.637258990394086	0.392139043346946	0.426048548921395	0.572952646355025	0.279144451487765
"24"	10.4020100502513	0.587621231999945	0.676490701146422	0.498751762853469	0.532952816934718	0.614304875469438	0.451600758399998	0.516818052146095	0.639902156416039	0.393733947876152	0.428757499084762	0.576245332977825	0.281269665191699
"25"	10.8542713567839	0.587131929664969	0.67559843076361	0.498665428566328	0.532463514599741	0.613460773983142	0.45146625521634	0.518937087421674	0.642550906335837	0.395323268507512	0.43146644924813	0.579546642587615	0.283386255908644
